Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_817.jpg;15;0;0;2.150772;109.9145;93.4541;359.9795;55.49617;1.111398
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_883.jpg;15;0;0;2.13799;109.9782;93.56493;359.991;57.29342;1.10947
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_950.jpg;15;0;0;2.127798;110.0574;93.71465;359.9937;59.68645;1.119644
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_57_017.jpg;15;0;0;2.119127;110.1123;93.82845;359.9934;61.47952;1.121603
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_57_083.jpg;15;0;0;2.105937;110.1635;93.94321;359.9883;63.26408;1.108161
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_57_150.jpg;15;0;0;2.096529;110.2254;94.09813;359.9904;65.63545;1.104879
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_57_217.jpg;15;0;0;2.087397;110.2674;94.21531;359.9913;67.41461;1.11866
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_57_283.jpg;15;0;0;2.075352;110.3058;94.33314;359.994;69.17479;1.104579
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_57_350.jpg;15;0;0;2.065305;110.3507;94.49109;359.9863;71.53415;1.108876
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_57_417.jpg;15;0;0;2.056956;110.3798;94.61005;359.9767;73.29582;1.113323
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_57_483.jpg;15;0;0;2.044474;110.4053;94.72975;-0.003742824;75.05006;1.115058
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_57_550.jpg;15;0;0;2.034611;110.4336;94.88915;-0.003384439;77.38641;1.113513
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_57_616.jpg;15;0;0;2.02641;110.4501;95.00873;359.9924;79.13368;1.113386
